codigo,nombre,precio_venta,color,categoria,proveedor,imagen_url,stock,aprobado,sincronizado
925N-ROJO,LAPICERO ECOLOGICO,0.30,ROJO,LAPICEROS ECOLOGICOS,CHEAPER,images/925N.png,,Approved,true
925N-TURQUESA,LAPICERO ECOLOGICO,0.30,TURQUESA,LAPICEROS ECOLOGICOS,CHEAPER,images/925N.png,,Approved,true
925N-VERDE-CLARO,LAPICERO ECOLOGICO,0.30,VERDE CLARO,LAPICEROS ECOLOGICOS,CHEAPER,images/925N.png,,Approved,true
925N-VERDE-OSCURO,LAPICERO ECOLOGICO,0.30,VERDE OSCURO,LAPICEROS ECOLOGICOS,CHEAPER,images/925N.png,,Approved,true
926NN,LAPICERO ECOLOGICO,0.33,AZUL,LAPICEROS ECOLOGICOS,CHEAPER,images/926NN.png,,Approved,true
926NN-NEGRO,LAPICERO ECOLOGICO,0.33,NEGRO,LAPICEROS ECOLOGICOS,CHEAPER,images/926NN.png,,Approved,true
926NN-ROJO,LAPICERO ECOLOGICO,0.33,ROJO,LAPICEROS ECOLOGICOS,CHEAPER,images/926NN.png,,Approved,true
926NN-VERDE-OSCURO,LAPICERO ECOLOGICO,0.33,VERDE OSCURO,LAPICEROS ECOLOGICOS,CHEAPER,images/926NN.png,,Approved,true
930T,LAPICERO ECOLOGICO EN OFERTA,0.35,AZUL,LAPICEROS ECOLOGICOS,CHEAPER,images/930T.png,,Approved,true
930T-NARANJA,LAPICERO ECOLOGICO EN OFERTA,0.35,NARANJA,LAPICEROS ECOLOGICOS,CHEAPER,images/930T.png,,Approved,true
930T-NEGRO,LAPICERO ECOLOGICO EN OFERTA,0.35,NEGRO,LAPICEROS ECOLOGICOS,CHEAPER,images/930T.png,,Approved,true
930T-ROJO,LAPICERO ECOLOGICO EN OFERTA,0.35,ROJO,LAPICEROS ECOLOGICOS,CHEAPER,images/930T.png,,Approved,true
930T-VERDE-CLARO,LAPICERO ECOLOGICO EN OFERTA,0.35,VERDE CLARO,LAPICEROS ECOLOGICOS,CHEAPER,images/930T.png,,Approved,true
930T-VERDE-OSCURO,LAPICERO ECOLOGICO EN OFERTA,0.35,VERDE OSCURO,LAPICEROS ECOLOGICOS,CHEAPER,images/930T.png,,Approved,true
700F,LAPICERO FIBRA DE TRIGO,0.39,AZUL,LAPICEROS ECOLOGICOS,CHEAPER,images/700F.png,,Approved,true
700F-NARANJA,LAPICERO FIBRA DE TRIGO,0.39,NARANJA,LAPICEROS ECOLOGICOS,CHEAPER,images/700F.png,,Approved,true
700F-NATURAL,LAPICERO FIBRA DE TRIGO,0.39,NATURAL,LAPICEROS ECOLOGICOS,CHEAPER,images/700F.png,,Approved,true
700F-ROJO,LAPICERO FIBRA DE TRIGO,0.39,ROJO,LAPICEROS ECOLOGICOS,CHEAPER,images/700F.png,,Approved,true
700F-VERDE,LAPICERO FIBRA DE TRIGO,0.39,VERDE,LAPICEROS ECOLOGICOS,CHEAPER,images/700F.png,,Approved,true
2128F,LAPICERO PLASTICO,0.40,NATURAL,LAPICEROS ECOLOGICOS,CHEAPER,images/2128F.png,,Approved,true
891,LAPICERO ECOLOGICO,0.44,AMARILLO,LAPICEROS ECOLOGICOS,CHEAPER,images/891.png,,Approved,true
891-AZUL,LAPICERO ECOLOGICO,0.44,AZUL,LAPICEROS ECOLOGICOS,CHEAPER,images/891.png,,Approved,true
891-MORADO,LAPICERO ECOLOGICO,0.44,MORADO,LAPICEROS ECOLOGICOS,CHEAPER,images/891.png,,Approved,true
891-NARANJA,LAPICERO ECOLOGICO,0.44,NARANJA,LAPICEROS ECOLOGICOS,CHEAPER,images/891.png,,Approved,true
891-NEGRO,LAPICERO ECOLOGICO,0.44,NEGRO,LAPICEROS ECOLOGICOS,CHEAPER,images/891.png,,Approved,true
891-ROJO,LAPICERO ECOLOGICO,0.44,ROJO,LAPICEROS ECOLOGICOS,CHEAPER,images/891.png,,Approved,true
891-TURQUESA,LAPICERO ECOLOGICO,0.44,TURQUESA,LAPICEROS ECOLOGICOS,CHEAPER,images/891.png,,Approved,true
891-VERDE-CLARO,LAPICERO ECOLOGICO,0.44,VERDE CLARO,LAPICEROS ECOLOGICOS,CHEAPER,images/891.png,,Approved,true
891-VERDE-OSCURO,LAPICERO ECOLOGICO,0.44,VERDE OSCURO,LAPICEROS ECOLOGICOS,CHEAPER,images/891.png,,Approved,true
892,LAPICERO ECOLOGICO,0.45,AZUL,LAPICEROS ECOLOGICOS,CHEAPER,images/892.png,,Approved,true
892-BLANCO,LAPICERO ECOLOGICO,0.45,BLANCO,LAPICEROS ECOLOGICOS,CHEAPER,images/892.png,,Approved,true
892-NEGRO,LAPICERO ECOLOGICO,0.45,NEGRO,LAPICEROS ECOLOGICOS,CHEAPER,images/892.png,,Approved,true
892-ROJO,LAPICERO ECOLOGICO,0.45,ROJO,LAPICEROS ECOLOGICOS,CHEAPER,images/892.png,,Approved,true
892-TURQUESA,LAPICERO ECOLOGICO,0.45,TURQUESA,LAPICEROS ECOLOGICOS,CHEAPER,images/892.png,,Approved,true
892-VERDE-OSCURO,LAPICERO ECOLOGICO,0.45,VERDE OSCURO,LAPICEROS ECOLOGICOS,CHEAPER,images/892.png,,Approved,true
2126F,LAPICERO PLASTICO,0.48,NATURAL,LAPICEROS ECOLOGICOS,CHEAPER,images/2126F.png,,Approved,true
929,LAPICERO ECOLOGICO,0.60,AMARILLO,LAPICEROS ECOLOGICOS,CHEAPER,images/929.png,,Approved,true
929-AZUL,LAPICERO ECOLOGICO,0.60,AZUL,LAPICEROS ECOLOGICOS,CHEAPER,images/929.png,,Approved,true
929-ROJO,LAPICERO ECOLOGICO,0.60,ROJO,LAPICEROS ECOLOGICOS,CHEAPER,images/929.png,,Approved,true
929-VERDE-OSCURO,LAPICERO ECOLOGICO,0.60,VERDE OSCURO,LAPICEROS ECOLOGICOS,CHEAPER,images/929.png,,Approved,true
919F,LAPICERO PLASTICO,0.65,NATURAL,LAPICEROS ECOLOGICOS,CHEAPER,images/919F.png,,Approved,true
1118T,LAPICERO PLASTICO,0.70,AZUL,LAPICEROS ECOLOGICOS,CHEAPER,images/1118T.png,,Approved,true
1118T-BLANCO,LAPICERO PLASTICO,0.70,BLANCO,LAPICEROS ECOLOGICOS,CHEAPER,images/1118T.png,,Approved,true
1118T-DORADO,LAPICERO PLASTICO,0.70,DORADO,LAPICEROS ECOLOGICOS,CHEAPER,images/1118T.png,,Approved,true
1118T-NEGRO,LAPICERO PLASTICO,0.70,NEGRO,LAPICEROS ECOLOGICOS,CHEAPER,images/1118T.png,,Approved,true
1118T-PLATA,LAPICERO PLASTICO,0.70,PLATA,LAPICEROS ECOLOGICOS,CHEAPER,images/1118T.png,,Approved,true
1118T-ROJO,LAPICERO PLASTICO,0.70,ROJO,LAPICEROS ECOLOGICOS,CHEAPER,images/1118T.png,,Approved,true
1118T-VERDE,LAPICERO PLASTICO,0.70,VERDE,LAPICEROS ECOLOGICOS,CHEAPER,images/1118T.png,,Approved,true
730,LAPICERO BAMBÚ,0.70,AZUL,LAPICEROS ECOLOGICOS,CHEAPER,images/730.png,,Approved,true
730-NEGRO,LAPICERO BAMBÚ,0.70,NEGRO,LAPICEROS ECOLOGICOS,CHEAPER,images/730.png,,Approved,true
730-ROJO,LAPICERO BAMBÚ,0.70,ROJO,LAPICEROS ECOLOGICOS,CHEAPER,images/730.png,,Approved,true
730-VERDE,LAPICERO BAMBÚ,0.70,VERDE,LAPICEROS ECOLOGICOS,CHEAPER,images/730.png,,Approved,true
790,LAPICERO BAMBOO,0.70,AZUL,LAPICEROS ECOLOGICOS,CHEAPER,images/790.png,,Approved,true
790-LILA,LAPICERO BAMBOO,0.70,LILA,LAPICEROS ECOLOGICOS,CHEAPER,images/790.png,,Approved,true
790-NEGRO,LAPICERO BAMBOO,0.70,NEGRO,LAPICEROS ECOLOGICOS,CHEAPER,images/790.png,,Approved,true
790-PLATA,LAPICERO BAMBOO,0.70,PLATA,LAPICEROS ECOLOGICOS,CHEAPER,images/790.png,,Approved,true
790-ROJO,LAPICERO BAMBOO,0.70,ROJO,LAPICEROS ECOLOGICOS,CHEAPER,images/790.png,,Approved,true
790-VERDE,LAPICERO BAMBOO,0.70,VERDE,LAPICEROS ECOLOGICOS,CHEAPER,images/790.png,,Approved,true
928FT,LAPICERO PLASTICO,0.75,NATURAL,LAPICEROS ECOLOGICOS,CHEAPER,images/928FT.png,,Approved,true
770,LAPICERO BAMBOO,0.90,NATURAL,LAPICEROS ECOLOGICOS,CHEAPER,images/770.png,,Approved,true
780F,LAPICERO BAMBÚ FIBRA DE TRIGO C/TOUCH EN OFERTA,0.90,AZUL,LAPICEROS ECOLOGICOS,CHEAPER,images/780F.png,,Approved,true
780F-BLANCO,LAPICERO BAMBÚ FIBRA DE TRIGO C/TOUCH EN OFERTA,0.90,BLANCO,LAPICEROS ECOLOGICOS,CHEAPER,images/780F.png,,Approved,true
780F-GRIS,LAPICERO BAMBÚ FIBRA DE TRIGO C/TOUCH EN OFERTA,0.90,GRIS,LAPICEROS ECOLOGICOS,CHEAPER,images/780F.png,,Approved,true
780F-NEGRO,LAPICERO BAMBÚ FIBRA DE TRIGO C/TOUCH EN OFERTA,0.90,NEGRO,LAPICEROS ECOLOGICOS,CHEAPER,images/780F.png,,Approved,true
780F-ROJO,LAPICERO BAMBÚ FIBRA DE TRIGO C/TOUCH EN OFERTA,0.90,ROJO,LAPICEROS ECOLOGICOS,CHEAPER,images/780F.png,,Approved,true
780F-TURQUESA,LAPICERO BAMBÚ FIBRA DE TRIGO C/TOUCH EN OFERTA,0.90,TURQUESA,LAPICEROS ECOLOGICOS,CHEAPER,images/780F.png,,Approved,true
780F-VERDE,LAPICERO BAMBÚ FIBRA DE TRIGO C/TOUCH EN OFERTA,0.90,VERDE,LAPICEROS ECOLOGICOS,CHEAPER,images/780F.png,,Approved,true
785,LAPICERO BAMBOO CON METAL,1.00,AZUL,LAPICEROS ECOLOGICOS,CHEAPER,images/785.png,,Approved,true
785-NEGRO,LAPICERO BAMBOO CON METAL,1.00,NEGRO,LAPICEROS ECOLOGICOS,CHEAPER,images/785.png,,Approved,true
785-PLATA,LAPICERO BAMBOO CON METAL,1.00,PLATA,LAPICEROS ECOLOGICOS,CHEAPER,images/785.png,,Approved,true
785-VERDE-OSCURO,LAPICERO BAMBOO CON METAL,1.00,VERDE OSCURO,LAPICEROS ECOLOGICOS,CHEAPER,images/785.png,,Approved,true
922,LAPICERO BAMBOO CON TOUCH,1.00,NATURAL,LAPICEROS ECOLOGICOS,CHEAPER,images/922.png,,Approved,true
928T,LAPICERO BAMBOO CON TOUCH,1.00,AZUL,LAPICEROS ECOLOGICOS,CHEAPER,images/928T.png,,Approved,true
928T-GRIS,LAPICERO BAMBOO CON TOUCH,1.00,GRIS,LAPICEROS ECOLOGICOS,CHEAPER,images/928T.png,,Approved,true
928T-NEGRO,LAPICERO BAMBOO CON TOUCH,1.00,NEGRO,LAPICEROS ECOLOGICOS,CHEAPER,images/928T.png,,Approved,true
